0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3.4552,4.4105,5.4666,5.4966,6.3156,6.8551,7.5182,8.1086,9.3304,9.9194,10.561,11.439,12.459,13.129,13.519,14.138,14.568,15.205,16.333,19.403,20.513,21.491,22.101,22.688,23.201,23.531,24.462,25.9,26.668,27.693,28.851,29.261,29.896,30.649,31.019,31.859,33.538,34.058,34.993,39.063,39.353,40.043,40.723,41.643,44.773,46.753,47.393,48.653,49.103,52.273,55.623
1.2,3.1323,4.1658,4.7887,5.2638,5.8478,6.413,7.4916,8.3218,9.1667,9.4675,9.9071,10.766,11.258,12.063,12.527,13.172,13.582,14.105,14.381,14.766,15.162,15.52,16.147,17.029,17.928,19.525,20.584,20.754,21.204,21.809,21.949,22.53,23.137,23.8,24.47,25.565,26.4,27.879,28.319,28.993,29.724,30.731,31.641,32.661,33.855,34.305,35.447,36.497,36.557,38.837,38.977
1.4,2.5485,3.3109,3.858,4.1159,4.4751,5.0769,5.9003,6.3498,6.7484,6.9715,7.4371,8.0796,8.3026,8.763,9.262,9.8798,10.323,10.644,11.075,11.669,12.27,13.253,14.572,15.013,15.461,16.489,17.075,17.943,19.361,20.836,22.173,22.905,23.385,24.135,24.525,25.085,25.831,26.471,27.048,27.317,27.677,28.427,29.857,30.966,33.797,34.137,34.837,35.597,35.867,37.837,38.297
1.6,2.3648,2.9224,3.4076,3.5881,4.2609,4.7743,5.5493,6.0342,6.4289,6.8754,7.5357,8.2113,8.4703,9.2083,10.276,10.756,11.113,11.42,12.364,12.808,13.034,13.699,13.753,14.168,14.882,15.602,16.195,16.405,16.71,17.862,18.825,18.975,19.42,19.833,20.777,21.359,22.244,22.941,23.548,24.683,25.394,25.614,27.027,29.607,31.827,32.567,33.427,34.087,35.267,36.067,36.557
1.8,2.1607,2.7551,3.14,3.8275,4.6186,5.0726,5.4423,5.7262,6.47,6.9784,7.321,7.4591,7.758,8.169,8.3614,8.6609,9.1578,9.7156,9.9286,10.21,10.607,11.345,12.67,13.418,14.761,15.201,15.278,15.702,15.793,16.183,16.957,17.323,17.713,18.212,19.151,20.099,20.715,20.976,21.4,21.808,22.131,22.678,23.554,24.435,26.335,26.585,27.085,27.743,28.143,29.503,30.153
2,1.3234,2.4141,3.1093,3.5691,3.8967,4.2349,4.5954,4.7537,4.991,5.1472,5.683,6.3282,7.0355,7.5487,8.1929,8.785,9.084,9.4457,9.8635,10.253,10.716,11.113,11.474,12.098,12.496,12.698,13.147,13.557,13.951,14.64,15.307,15.752,16.199,16.614,17.295,17.676,18.209,18.915,19.586,20.549,21.065,22.288,22.669,23.106,23.667,24.458,24.638,25.59,26.722,27.002,27.612
2.2,1.733,2.2832,2.7034,3.3159,3.5953,3.8561,4.2415,4.7727,4.9558,5.1676,5.3658,5.6127,5.9211,6.3274,6.6132,6.8129,7.1698,7.4676,8.314,8.7583,9.0023,9.3173,10.121,10.532,11.031,11.4,11.901,12.48,13.129,13.316,13.692,13.888,14.199,14.792,15.419,16.098,16.601,17.032,17.363,17.721,18.347,18.967,19.651,20.364,20.41,20.996,21.828,22.526,23.066,24.216,24.696
2.4,1.408,1.9593,2.4562,2.8777,3.1641,3.5672,3.921,4.593,5.0395,5.8565,6.3441,6.503,6.6208,6.8473,7.1488,7.1677,7.3947,7.8649,8.3709,8.6652,8.736,9.0578,9.4204,9.7491,10.181,10.564,10.95,11.35,11.785,12.429,12.844,13.545,14.002,14.805,16.262,16.555,16.818,17.465,18.426,18.767,19.333,19.73,19.869,20.622,22.316,23.906,24.224,24.854,25.224,26.502,26.862
2.6,1.6796,1.9402,2.3897,2.4815,2.8738,3.1249,3.1358,3.4542,3.7024,3.8893,4.1713,4.7531,4.9566,5.6654,6.0056,7.1476,7.7441,8.1035,8.3646,8.4531,8.6801,8.9793,9.6921,10.088,10.486,10.647,10.959,11.776,12.214,12.648,13.032,13.385,13.511,13.784,14.312,14.796,15.328,15.774,16.119,16.58,16.983,17.02,17.524,18.381,19.337,19.961,20.138,20.697,21.177,22.198,22.628
2.8,1.1829,1.8842,2.2865,2.5299,2.7943,3.2259,3.5294,3.7617,4.1921,4.6264,5.9091,6.2361,7.4545,7.7329,8.0077,8.1143,8.3825,8.721,9.1724,9.4676,9.7079,10.656,11.344,11.685,11.95,12.056,12.378,12.83,13.502,14.023,14.418,14.688,15.223,15.536,15.866,16.449,16.678,17.026,17.267,17.966,18.777,19.002,19.205,19.84,20.028,20.238,20.763,21.325,21.776,22.699,23.129
