0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3.5524,4.579,6.3149,7.0251,7.6346,8.3475,8.9909,10.063,10.996,11.429,12.201,12.744,13.328,13.775,14.227,14.929,15.736,16.507,17.022,17.622,18.127,19.579,20.381,20.951,21.719,22.47,23.22,23.918,25.194,25.753,26.323,27.612,28.406,28.852,29.699,30.493,31.464,33.316,34.282,35.386,36.256,36.456,37.316,41.556,45.526,45.736,46.786,48.36,48.74,51.773,57.283
1.2,2.9459,3.3248,4.121,5.1419,5.9365,6.3025,6.6719,6.9942,7.4968,7.9165,9.0445,9.2903,9.6478,10.121,10.641,10.691,11.195,11.954,12.69,13.157,13.6,14.119,14.894,15.722,16.501,17.393,17.842,18.171,18.62,19.369,20.058,20.488,21.078,21.628,22.515,23.553,24.499,25.364,26.03,26.675,27.873,28.533,28.883,29.933,30.813,32.133,32.893,33.743,34.563,36.323,37.033
1.4,1.8922,3.1529,3.3693,4.056,4.7285,4.969,5.422,5.5568,5.9711,6.2191,6.7533,7.6902,8.0294,8.9588,9.7396,10.541,11.002,11.353,11.768,12.158,13.29,14.238,14.762,15.239,15.499,16.002,16.523,17.107,18.035,18.623,19.311,19.989,20.775,21.127,21.742,22.416,22.601,23.137,24.304,25.037,25.716,26.567,27.345,28.254,29.219,29.819,31.939,32.209,33.019,34.549,35.039
1.6,2.1305,2.7647,3.5959,4.2857,4.6535,5.0222,5.3581,5.7621,6.357,7.0837,7.7697,9.1641,9.6528,10.022,10.619,10.857,11.737,12.044,12.294,12.626,13.249,13.597,14.361,15.383,15.798,16.309,16.705,17.057,17.212,17.681,18.263,18.798,19.306,19.533,19.915,20.626,21.048,21.701,22.2,22.743,22.753,23.378,24.102,24.654,26.241,27.127,28.097,29.028,30.955,32.202,33.552
1.8,1.8505,2.7453,3.6333,4.112,4.2538,4.4648,4.753,4.9275,5.1838,5.7257,6.0447,6.2021,6.6155,6.9065,7.2132,7.3803,7.7564,8.309,8.5587,8.8678,9.0234,9.2927,9.698,10.07,10.695,11.436,12.616,13.251,14.662,14.986,15.339,15.798,16.702,17.195,17.794,20.009,21.025,21.218,21.587,22.073,22.375,22.919,23.679,24.251,25.399,25.869,26.399,27.058,27.898,29.218,29.608
2,1.2716,2.4249,2.8769,3.1127,3.5975,4.1222,4.6097,5.2294,5.8666,6.3444,7.1228,7.1588,7.4445,7.6755,7.9227,8.0999,8.4948,8.9954,9.1208,9.4731,9.6,9.918,10.316,10.635,11.379,12.113,12.434,13.175,13.379,13.747,14.268,14.277,14.711,15.173,16.149,16.985,17.585,18.049,18.888,19.356,20.428,21.312,21.808,22.675,24.741,25.873,26.395,27.094,28.212,29.772,30.022
2.2,1.703,2.4119,2.7291,3.193,3.464,3.8175,3.9579,4.2655,4.5039,4.9206,5.2046,5.5105,6.4433,6.5458,6.9272,7.2961,7.4443,7.6638,7.918,8.4996,8.9606,9.586,9.8264,10.173,10.539,10.843,11.274,12.107,12.338,12.768,13.125,13.311,13.601,14.022,14.377,15.125,15.45,15.937,16.494,16.972,17.553,18.19,18.582,19.042,19.756,20.066,20.616,21.213,22.035,23.243,23.483
2.4,1.2281,2.2704,2.5614,2.9086,3.4121,3.6789,3.8941,4.3541,4.472,4.693,4.9748,5.5146,5.8374,6.4045,6.7318,7.1257,7.6548,7.8973,8.2031,8.5215,8.7707,8.9812,9.2804,9.6121,10.282,10.814,11.443,11.956,12.282,12.785,13.756,14.181,14.541,14.861,15.35,15.688,16.39,17.265,17.514,17.913,18.313,18.778,19.185,19.76,20.014,20.486,20.891,21.296,21.636,22.832,23.372
2.6,1.2601,2.0423,2.2054,2.5068,3.0802,3.2695,3.3992,3.5748,3.9229,4.0071,4.4106,4.9324,5.1807,5.8413,6.1596,6.494,6.817,7.2074,7.3922,7.6901,8.0421,8.4317,8.5277,8.8821,9.4232,10.337,10.744,11.26,11.685,11.919,12.547,13.16,13.497,13.793,14.038,14.455,14.744,15.513,15.786,16.212,17.049,17.607,17.964,18.618,19.138,19.983,20.481,20.875,21.415,22.243,22.833
2.8,1.4377,1.901,2.3315,2.5816,3.2411,4.2574,4.8505,5.1507,5.4211,5.7235,6.6159,6.7644,6.9774,7.2989,7.5746,8.1241,8.3387,8.594,9.1874,10.06,10.449,10.659,10.926,11.172,11.593,11.892,12.189,12.445,12.567,12.828,13.384,13.587,13.758,14.112,14.432,15.257,15.523,15.826,16.118,16.643,16.989,17.521,18.177,18.554,19.311,19.46,19.887,20.658,20.728,21.724,22.144
3,1.0121,2.0222,2.228,2.8024,3.0928,3.3729,3.5782,3.7273,3.8015,4.0214,4.695,5.0814,5.3936,5.4609,5.6537,6.0231,6.0878,6.301,6.4842,6.8767,7.2442,7.5497,7.7777,8.0325,8.4805,8.8567,9.2461,10.221,10.563,10.882,11.373,11.593,11.866,12.659,13.32,13.5,13.721,14.003,14.166,14.456,14.862,15.236,16.274,16.745,17.149,17.639,17.877,18.44,18.72,19.948,20.228
3.2,1.5171,1.7641,2.0865,2.158,2.4475,2.7502,3.1353,3.4042,4.0466,4.2062,4.4246,4.7447,5.4454,5.5125,6.0298,6.3167,6.7035,7.0893,7.3755,7.5776,8.3473,8.9767,9.9299,10.546,10.913,11.269,11.362,11.594,11.887,11.934,12.574,12.752,13.224,13.437,13.684,14.071,14.392,14.689,15.165,15.644,16.36,16.86,17.262,17.811,18.683,19.475,20.066,20.296,21.309,22.256,24.666
3.4,1.184,1.5506,1.8329,2.2803,2.8888,3.501,4.1666,4.5281,5.211,5.5435,5.8806,6.169,6.3808,6.5896,6.8744,7.1772,7.434,7.8801,8.0438,8.2004,8.4256,8.5821,8.9876,9.704,10.219,10.399,11.468,11.78,12.159,12.388,12.738,13.219,13.496,13.51,13.83,14.151,14.672,15.574,15.965,16.69,16.882,17.269,17.576,17.983,18.986,20.47,20.998,21.57,21.818,22.958,24.735
3.6,1.4625,1.605,1.933,2.2711,2.3962,2.5884,3.003,3.421,3.4305,3.6372,3.86,4.68,4.7143,4.9293,5.2747,5.6019,6.0655,6.2172,6.6883,6.9433,7.2776,7.4987,7.9451,8.6946,9.1691,9.5894,10.727,11.098,11.324,12.065,12.334,12.661,12.984,13.336,13.608,13.867,14.662,14.956,15.239,15.386,15.601,15.82,16.178,17.506,17.982,18.486,19.542,19.775,20.705,21.768,22.518
3.8,1.458,1.5984,2.4389,3.2395,4.0116,4.1506,4.3744,4.601,4.7479,5.3378,5.5627,5.9179,6.6634,7.2809,7.533,7.7867,7.8745,8.1046,8.6462,8.7224,8.9513,9.7367,10.092,10.826,11.074,11.667,11.844,11.944,12.202,12.866,13.155,13.351,13.469,13.695,14.008,14.482,14.789,15.3,15.718,15.883,16.307,17.071,17.444,17.975,17.998,18.48,18.953,18.962,19.367,20.162,20.491
4,0.98228,1.3865,1.6369,1.8203,1.9366,2.2605,2.6767,2.9073,2.9938,3.0834,3.3753,3.8108,3.8824,4.2566,4.4801,4.7235,4.9501,5.2289,5.6517,5.7772,6.0114,6.289,6.5849,6.7947,6.9855,7.1893,7.5912,7.8315,8.0875,8.156,8.3685,8.6214,8.9476,9.1604,9.5023,9.8851,9.9066,10.341,10.569,11.057,11.342,11.626,12.174,12.496,12.978,13.454,13.659,13.97,14.407,15.102,15.498
4.2,1.402,1.7319,1.8306,2.1074,2.3318,2.5219,2.7314,2.9179,3.0712,3.2614,3.8625,4.1153,4.6499,5.267,6.2802,6.9642,7.2759,7.665,8.0152,8.048,8.4493,8.729,8.8551,9.9671,10.294,10.607,10.823,10.999,11.203,11.758,11.904,12.072,12.227,12.712,13.232,13.646,13.721,14.191,14.567,14.923,15.304,15.569,15.802,16.41,16.891,17.437,17.861,18.064,18.583,19.491,19.531
4.4,1.071,1.4013,1.4664,2.8021,3.252,3.6388,3.861,4.385,4.675,5.1691,5.3216,5.4038,5.6091,5.9479,6.2405,7.2347,7.862,8.1892,8.2697,8.5144,8.6788,10.107,10.752,10.937,11.505,11.652,11.889,12.048,12.198,12.435,13.377,13.594,13.652,13.951,14.197,14.393,14.641,14.897,15.165,15.199,15.504,15.805,16.042,16.275,16.478,16.874,17.295,17.799,18.11,18.856,19.151
4.6,1.0365,1.435,1.6471,1.8342,2.4099,2.7972,3.0495,3.2954,3.5669,3.9715,4.2875,4.4491,4.5791,4.7553,5.1067,5.3832,5.548,6.2021,6.4278,6.7962,7.1359,7.5756,7.7386,7.82,7.9829,8.2724,8.4775,8.5492,9.1126,9.2263,9.4057,9.9371,10.124,10.573,10.836,10.893,11.488,12.197,12.506,12.779,13.031,13.446,13.877,14.203,14.599,15.215,15.762,16.211,16.471,18.935,19.168
4.8,1.5311,1.6136,1.8936,2.1394,2.4266,2.619,2.8635,3.8795,4.0696,4.827,5.23,6.058,6.2565,6.7829,7.1829,7.3788,7.6695,7.8431,7.939,8.1829,8.2062,8.3426,8.5348,8.8678,9.1607,10.037,10.257,10.448,10.622,10.847,11.141,11.338,11.497,12.002,12.163,12.506,12.681,13.053,13.409,13.625,13.636,13.873,14.22,14.535,15.667,16.158,16.558,16.893,17.394,18.12,18.618
5,1.1933,1.2622,1.5026,1.8151,2.0025,2.6061,3.2444,3.8735,5.2082,6.3765,6.782,7.2945,7.691,8.2492,9.3816,9.6084,9.9426,10.377,10.75,11.519,11.915,12.344,12.603,12.87,14.421,14.572,15.03,15.288,15.336,15.56,15.595,16.086,16.343,16.43,16.602,16.782,17.029,17.97,18.264,18.652,19.095,19.416,19.741,20,20.524,20.9,21.17,21.461,21.852,22.568,22.805
5.2,0.90072,1.1674,1.2094,1.5619,1.695,1.8705,2.3079,2.3312,2.5049,2.7974,3.1134,3.3517,3.4647,3.616,4.0196,4.167,4.6476,5.0098,6.4158,7.3119,7.4626,7.515,7.6698,8.0468,8.0492,8.2446,8.9579,9.1576,9.488,9.6917,9.9043,10.268,11.447,11.676,12.102,12.327,12.521,12.8,13.022,13.263,13.505,13.777,14.118,14.413,14.667,15.019,15.343,15.761,16.249,16.776,17.182
5.4,1.1391,1.3112,1.516,1.9093,4.1533,4.2455,4.4039,4.8594,5.2153,5.8262,5.9331,6.1177,6.3431,6.526,6.8609,7.3841,7.5417,7.8138,8.1958,8.4553,9.062,9.1954,10.313,11.071,11.63,12.056,12.292,12.586,12.707,12.885,12.932,13.117,13.126,13.5,13.934,14.449,14.536,14.736,14.892,15.78,16.162,16.452,16.503,16.775,17.091,17.091,17.476,18.025,18.461,18.934,19.201
5.6,0.88829,1.101,1.2643,1.7895,1.9813,3.1849,3.3169,3.4884,3.792,4.9193,5.1318,5.3173,5.6395,6.2063,6.5068,6.7873,7.6096,7.8233,8.1539,8.3728,8.7282,8.9761,9.535,10.062,10.238,10.403,10.652,10.836,10.89,11.215,11.338,11.553,11.725,12.095,12.323,12.502,12.649,12.949,13.081,13.21,13.441,14.154,14.431,15.567,15.608,15.994,16.116,16.36,16.57,17.345,18.941
5.8,0.86996,1.093,1.2396,1.8337,1.9654,2.839,3.0693,3.8536,4.9458,5.4816,6.6805,6.8317,8.3261,8.6175,8.6374,8.8112,8.9853,9.8799,10.114,10.606,11.621,11.784,11.934,12.263,12.955,13.815,14.068,14.59,14.838,15.172,15.408,15.427,15.723,15.899,16.491,16.651,16.903,17.506,17.73,17.995,18.342,18.592,18.641,19.228,19.387,19.737,20.014,21.119,22.328,23.097,23.267
