0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3.1716,4.8691,5.1891,5.7926,6.7009,7.7816,8.4066,9.3285,9.8138,10.202,10.512,10.986,11.816,12.31,12.808,13.566,14.324,15.344,16.143,16.681,17.193,18.058,19.134,19.713,20.525,21.064,21.64,22.308,23.491,24.376,24.786,25.466,26.356,27.802,29.592,30.859,31.729,32.945,33.385,34.368,34.868,35.338,36.078,37.598,40.448,40.478,41.508,42.718,42.978,46.028,46.458
1.2,2.6016,3.5821,4.679,4.9846,5.8727,6.7026,7.3299,7.5858,8.3714,9.0435,9.4661,10.082,10.485,11.146,11.596,12.319,13.46,13.94,14.807,15.241,15.829,16.358,17.201,17.56,18.372,18.472,19.093,20.319,21.139,22.072,22.547,23.645,24.529,25.179,25.767,27.547,28.494,29.176,30.042,31.452,32.938,33.986,34.506,35.246,38.026,39.596,40.136,41.196,41.846,43.906,44.636
1.4,2.9994,3.9486,4.4052,5.8236,6.1215,6.6048,7.2399,8.0864,8.4916,9.0308,9.449,9.8685,10.103,10.461,10.874,11.327,11.606,11.946,12.35,12.845,13.29,14.565,14.93,15.309,15.895,16.523,17.448,18.371,19.129,19.715,20.553,21.309,22.144,22.961,24.662,25.327,25.933,26.912,27.375,28.398,29.225,31.291,32.39,33.56,34.139,35.108,36.176,36.476,39.175,40.875,41.065
1.6,2.177,2.7152,3.1332,3.7032,4.1381,4.9806,5.5987,6.062,6.8163,7.2053,7.4488,7.884,8.1589,8.4889,8.8422,9.3564,9.9403,10.381,10.943,12.815,13.225,13.464,13.852,14.315,14.831,14.977,15.499,16.428,16.722,17.31,17.667,17.887,18.287,18.76,19.185,21.018,21.94,22.366,22.918,23.699,24.282,25.593,26.263,26.733,28.246,29.653,30.913,31.703,32.403,33.863,34.253
1.8,1.5219,2.9584,3.3735,3.4446,3.8589,4.2371,4.6901,5.1877,5.5851,6.0267,6.6854,7.5897,8.3045,9.3632,9.678,9.8935,10.229,10.693,10.707,11.101,11.638,11.825,12.421,12.724,13.076,13.713,14.38,15.1,15.209,15.56,15.867,16.564,16.976,17.345,17.754,18.267,19.312,19.622,20.092,20.5,21.11,22.049,22.5,23.381,25.475,25.555,26.165,26.957,26.967,28.748,32.564
2,1.4316,2.7116,3.0248,3.3921,4.3336,4.7744,4.9999,5.4163,5.6573,5.8858,6.1737,6.483,7.5475,8.1701,8.4004,8.723,9.1488,9.7687,10.358,10.644,11.071,11.92,12.272,12.603,12.972,13.124,13.488,13.829,14.232,14.757,15.765,16.317,16.545,16.95,17.312,17.67,18.071,18.422,19.06,20.468,21.096,22.853,23.39,23.922,24.49,25.091,26.241,27.229,27.329,28.663,29.063
2.2,2.1381,2.3578,2.7056,2.9332,3.2213,3.8735,4.2441,4.6073,5.2827,5.6697,6.5567,7.03,7.2478,7.7611,8.4249,9.0167,9.3735,9.7567,9.9077,10.358,10.706,11.009,11.777,12.074,12.259,12.576,13.667,14.087,14.805,15.139,15.53,15.968,16.345,16.776,16.824,17.164,17.702,18.039,18.352,18.882,19.255,19.713,20.234,22.356,23.26,25.131,25.972,26.642,27.605,29.157,29.317
2.4,1.4235,2.1179,2.8265,3.0516,3.2871,3.7028,4.3631,4.8521,5.1813,5.6079,5.9786,6.0845,6.4083,6.7254,7.1478,7.7928,8.0733,8.6295,9.0429,10.096,10.451,10.898,11.174,11.403,11.78,12.093,12.622,13.033,13.363,13.703,13.993,14.437,14.854,15.111,15.436,15.883,16.563,17.885,18.319,18.588,19.022,19.423,19.871,20.586,21.42,22.141,22.213,22.783,23.173,24.531,24.921
2.6,1.8607,2.3684,2.5789,2.9306,3.1553,3.3957,3.8103,4.5436,4.5748,4.797,5.1217,5.6216,5.9077,6.1737,6.499,6.7889,7.0352,7.4128,8.1099,8.3581,8.8362,9.0994,9.6466,9.9127,10.09,10.311,10.684,11.061,11.361,11.597,12.326,12.619,13.009,13.199,13.491,14.452,15.248,16.275,16.647,17.062,17.465,18.02,18.4,18.708,19.026,19.466,20.268,21.07,21.882,22.661,24.901
2.8,1.7743,2.3065,2.5573,3.0123,3.2262,4.0622,4.6021,4.9842,5.2959,5.546,6.0672,6.4466,6.9271,7.3006,7.7389,8.0348,8.308,8.47,8.7107,8.9606,9.3382,9.5177,9.8461,10.389,10.554,10.754,11.173,11.551,11.996,12.423,13.468,13.822,13.884,14.263,14.792,15.183,16.232,16.824,17.702,18.082,18.33,18.496,18.889,19.234,20.105,20.535,21.275,21.756,22.312,23.491,24.31
3,1.3913,1.8585,2.0643,2.8885,3.3585,3.9465,4.8094,5.1787,5.3325,5.6303,6.0826,7.3156,7.6447,8.4533,8.6594,8.8138,9.0344,9.1265,9.3038,9.5602,9.8605,10.127,10.292,10.577,10.751,11.205,11.595,11.835,12.252,12.539,12.782,13.164,13.369,14.003,14.167,14.463,14.886,15.489,16.337,16.719,16.935,17.272,17.699,18.296,19.506,19.544,20.059,20.673,20.733,22.189,22.199
