0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2.9833,4.1533,5.1508,5.6108,6.3426,7.1579,7.974,9.5114,10.818,11.312,11.854,12.183,12.535,13.275,13.945,14.956,15.437,15.955,16.512,16.812,17.371,18.123,19.108,20.074,20.732,21.287,21.817,23.247,23.986,24.436,25.372,25.89,26.39,27.13,30.51,31.18,32.04,33.19,34.279,34.829,35.379,35.859,36.739,37.769,38.719,41.599,43.279,43.549,44.629,47.019,48.959
1.2,2.2206,3.7617,4.1274,4.8153,5.6193,6.0096,6.4956,6.944,7.365,8.1354,8.749,9.211,11.684,12.222,12.552,12.954,13.424,13.735,14.183,14.806,15.696,16.598,17.074,17.394,17.904,18.769,19.415,20.12,20.7,21.882,22.277,22.803,23.201,24.199,26.107,28.691,30.823,31.622,32.217,32.824,33.284,33.954,34.744,35.754,36.714,38.004,38.883,39.863,40.413,42.543,43.173
1.4,2.6221,3.1547,3.9645,4.106,4.8969,5.5885,6.0393,6.3949,6.9432,7.6252,8.0872,8.6759,9.0197,10.187,10.558,11.185,11.704,12.064,12.546,13.026,13.611,13.978,14.461,15.572,16.64,17.208,17.959,19.669,20.107,20.609,21.157,21.498,21.946,22.864,23.153,23.633,24.552,25.46,25.92,26.35,27.16,27.748,28.268,29.107,30.186,30.756,31.664,32.474,33.194,34.624,35.414
1.6,2.3673,3.5389,3.9588,4.4492,5.0506,5.4221,5.8081,6.029,6.3269,7.5148,7.8271,8.1717,9.1291,9.5622,9.8705,10.207,10.688,11.057,11.552,11.996,13.037,13.333,13.85,14.503,15.238,15.672,15.925,16.341,16.785,17.668,18.412,19.855,20.811,21.452,21.762,22.438,22.919,23.313,23.967,25.056,25.724,26.567,28.119,28.549,29.963,30.966,31.597,31.927,32.757,34.207,34.387
1.8,2.2114,2.5034,3.2156,3.5934,4.286,4.6702,5.5631,6.0957,6.7318,6.9158,7.3957,7.7595,8.2031,8.8913,9.8237,10.158,10.72,11.351,11.78,12.066,12.414,12.814,13.243,13.995,14.585,15.312,15.944,16.111,16.462,17.243,17.714,18.093,18.824,19.345,19.923,21.122,21.689,23.303,24.326,25.645,26.241,26.868,28.208,29.058,29.812,30.669,31.312,32.288,32.945,33.98,34.93
2,1.8131,2.4061,2.8747,3.2656,3.7057,4.6136,4.9076,5.2482,5.5011,5.7825,6.1594,6.2768,6.5205,6.8271,7.1324,7.4148,7.65,7.9224,8.2257,9.1619,9.5387,9.5966,9.9308,10.243,10.619,11.075,11.68,11.711,12.043,12.592,13.278,13.568,14.165,14.932,15.331,15.965,16.411,16.684,17.04,17.478,17.818,18.726,20.164,20.735,21.373,22.128,23.52,24.513,26.015,26.455,29.205
2.2,1.5329,2.2934,2.3691,2.839,3.4234,3.7308,4.1113,4.1666,4.6156,4.7969,4.9866,5.1941,5.444,5.7317,5.7776,6.2348,6.646,7.062,7.0989,7.4784,7.6264,8.0029,8.2662,8.4677,8.8587,9.5019,9.9181,10.258,10.489,10.737,10.897,11.27,11.721,12.355,13.173,13.434,13.89,14.426,15.054,15.7,16.318,16.758,17.598,18.488,18.861,20.201,20.301,21.037,21.537,22.151,23.171
2.4,1.6689,2.0314,2.4266,3.133,3.5292,4.0094,4.2597,4.4862,4.8786,5.6071,6.1,6.3698,6.7795,7.6721,7.8367,8.2096,8.6242,9.0806,9.4015,9.6185,9.8654,10.216,10.538,10.859,11.113,11.495,11.771,12.197,12.89,13.74,14.078,14.482,14.557,14.88,15.452,16.086,16.83,17.717,18.117,18.417,18.597,19.174,19.508,19.964,20.862,21.062,21.592,22.092,22.617,23.601,23.681
2.6,1.7158,1.9963,2.3759,2.9367,3.163,3.4147,3.5715,4.1303,4.66,5.5692,6.4829,6.7376,7.0119,7.4061,7.6914,8.028,8.1567,8.4025,8.6348,8.8479,9.1042,9.4418,9.7313,10.057,10.551,11.312,11.753,12.713,12.943,13.556,14.162,14.695,15.032,15.373,15.408,16.204,16.782,17.215,17.574,17.976,18.42,19.49,20.056,20.849,21.664,22.282,22.773,23.16,23.63,24.577,25.137
