0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,4.2032,5.0222,5.9505,6.0905,6.6859,7.3465,8.3283,8.961,9.9058,10.307,11.086,11.736,13.149,13.864,16.053,16.533,17.152,17.86,18.842,20.203,22.055,22.802,22.932,23.529,24.127,24.624,25.269,26.329,27.281,28.18,29.012,29.742,30.377,30.657,31.317,32.161,34.849,35.55,38.09,38.6,39.38,40.131,40.751,41.531,44.031,44.481,45.391,46.521,46.591,49.516,51.046
1.2,3.1036,4.2719,5.1019,5.7463,6.4132,7.2579,7.8908,8.3443,8.7964,9.0222,9.4058,9.9584,10.655,11.253,11.697,12.194,13.004,13.494,14.181,15.62,16.783,17.566,17.941,18.642,19.24,20.008,21.269,21.78,21.992,22.492,22.932,23.766,25.191,26.294,26.394,26.994,27.639,28.469,29.994,30.685,31.331,31.991,32.819,33.751,34.641,35.72,37.26,38.717,41.067,41.547,43.057
1.4,2.716,3.445,4.2708,4.5662,5.0965,5.4094,5.7913,6.2326,6.4192,6.7336,7.1669,7.3009,7.7189,8.164,8.4246,8.7671,9.3876,9.747,10.023,10.464,11.182,11.525,12.075,12.508,12.811,13.313,14.307,15.952,16.771,16.841,17.352,17.889,18.165,18.634,19.12,19.678,21.211,22.928,23.719,23.999,25.049,26.131,26.508,27.458,30.875,33.094,34.364,35.445,37.72,38.28,39.01
1.6,2.2196,2.8081,3.3173,3.699,4.0645,4.5449,4.6992,5.0514,5.3699,5.9131,6.3751,6.8454,7.3647,7.62,8.1797,8.4911,8.7007,9.0196,9.588,10.184,10.935,11.367,11.841,12.292,13.466,14.302,14.83,15.513,15.82,16.382,16.728,17.185,17.664,18.803,19.929,20.955,21.447,21.968,22.533,22.693,23.209,23.755,24.303,24.992,25.924,27.015,27.065,28.085,28.455,30.405,30.725
1.8,2.3754,3.1866,4.364,4.8321,5.4737,5.8583,6.2539,6.4715,6.7693,7.0968,7.3748,7.93,8.5488,8.9204,9.5878,9.9759,10.452,10.756,11.208,11.566,11.995,12.599,12.925,13.275,13.654,14.142,14.257,14.523,15.446,15.859,15.929,16.336,16.819,17.301,17.76,18.267,20.869,21.766,22.743,23.239,23.565,23.984,24.548,26.399,26.99,27.3,27.986,28.838,29.668,30.848,31.508
2,2.1832,2.6134,3.4453,4.1637,4.5327,4.7613,5.1505,5.9943,6.6649,7.0342,7.3641,7.5347,7.7929,8.1821,8.4415,9.0392,9.188,9.5902,10.107,10.676,11.278,11.662,12.234,12.578,12.732,13.057,13.401,14.737,15.223,15.616,15.975,16.06,16.366,16.716,17.026,17.476,18.019,18.367,18.787,19.032,19.365,19.752,19.752,20.625,21.959,22.279,22.759,23.417,24.127,25.366,31.629
2.2,1.4667,2.1959,2.2266,2.603,3.2208,3.5154,3.8118,3.9542,4.2919,4.6051,4.8936,5.3393,5.5331,5.9524,6.1399,6.4726,6.775,6.8841,7.1683,7.3646,7.6097,7.8694,8.0588,8.315,8.7498,9.2801,9.6774,9.8073,10.27,11.084,11.478,11.595,11.993,12.359,12.931,13.694,13.847,14.451,14.621,15.25,15.551,16.398,16.715,17.409,18.21,18.634,19.124,19.719,19.799,21.347,21.707
2.4,1.4843,2.2581,2.7901,3.3704,3.943,4.2084,4.4779,4.8724,5.3875,5.7592,6.0053,6.325,6.736,7.0123,7.5091,7.7677,8.0896,8.4664,8.7787,9.1599,9.4203,9.9424,10.358,10.573,11.141,12.26,12.626,13.178,13.538,13.839,14.099,14.465,15.108,15.506,16.181,17.076,17.5,18.086,18.764,18.999,19.531,20.312,20.904,21.435,22.057,22.931,23.613,24.244,24.744,25.753,26.143
2.6,1.3901,2.1674,2.556,3.0698,3.6338,3.9947,4.2621,4.4944,4.5895,4.8228,5.0173,5.1499,5.3588,5.7279,6.0782,6.3537,6.6391,6.8131,7.1282,7.4707,8.2668,9.3227,9.6263,9.8995,10.196,10.204,10.475,10.814,11.333,11.527,11.835,12.197,12.886,13.235,13.676,14.334,14.667,14.964,15.361,15.765,16.005,16.401,16.798,17.814,18.757,19.077,19.545,20.036,20.476,21.461,21.921
2.8,1.7847,2.0019,2.3037,2.6178,3.1698,3.4513,3.6408,4.3588,4.7925,5.2811,5.5079,5.7622,5.9351,6.4155,6.8564,6.9146,7.1701,7.5674,7.7984,8.8,9.2186,9.3069,9.5521,9.7579,10.069,10.953,11.363,11.382,11.736,11.958,12.543,12.989,13.154,13.486,13.701,14.025,14.292,14.91,15.431,15.703,16.01,16.323,16.935,17.684,18.324,18.733,19.334,19.784,20.245,21.219,21.349
3,1.1019,1.9033,2.0033,2.2783,2.7096,2.8757,2.9521,3.1573,3.2973,3.3694,3.579,3.7873,4.3091,4.5815,4.87,5.1701,5.4911,6.0648,6.3409,6.7469,6.8858,7.0701,7.4015,7.4536,7.6899,7.8483,8.4418,8.8206,9.3134,9.5882,9.8284,9.8988,10.408,10.709,11.28,12.006,12.856,13.554,13.965,14.184,14.496,14.832,15.059,15.857,16.441,16.561,17.634,18.336,18.573,19.353,20.34
3.2,1.0815,1.8387,2.2041,2.9708,3.38,3.932,4.2307,4.7308,5.0144,5.471,6.0401,6.2544,6.6032,6.6316,6.8237,7.0175,7.1991,7.4363,7.5235,7.8567,8.4732,8.7071,8.9007,9.1176,10.161,10.289,10.759,11.262,11.546,11.835,11.917,12.291,12.506,12.73,13.331,14.466,14.663,14.997,15.196,15.491,16.087,16.444,16.648,16.962,17.614,18.089,18.539,18.893,19.313,20.054,20.504
3.4,1.2499,1.6634,2.0911,2.1287,2.5111,2.6892,2.9178,3.9329,4.1888,4.6651,4.7426,5.1482,5.4236,6.4681,6.8333,6.985,7.2345,7.4347,7.6357,7.7934,8.9415,9.2211,9.2445,9.4921,9.8388,10.041,10.216,10.363,10.486,10.787,11.011,11.302,11.726,12.027,12.294,12.664,13.222,13.568,13.916,14.26,14.781,15.104,15.114,15.512,16.063,16.515,17.194,17.244,17.786,18.506,19.392
3.6,0.93521,1.5348,1.673,1.9895,2.5873,2.8379,3.4634,4.3132,4.8009,5.0037,6.3707,6.6482,6.7713,6.9306,7.5571,7.7838,8.0273,9.0573,9.2615,9.4526,9.679,10.117,10.293,10.431,10.573,10.71,11.515,13.427,13.84,14.287,14.683,14.881,15.151,15.419,15.427,15.746,16.157,16.589,17.362,17.862,18.21,18.621,19.051,19.614,19.931,20.523,20.926,21.334,21.813,22.311,23.325
3.8,1.1314,1.4332,1.7661,2.0906,2.262,2.3923,2.5433,2.8646,3.088,3.329,3.9055,6.0964,7.0298,7.035,7.2783,7.5282,7.7526,8.2393,8.6962,8.8407,9.0406,9.2157,9.4208,10.076,10.258,10.487,10.712,11.314,11.501,11.663,11.837,12.085,12.228,12.946,13.57,14.343,14.504,15.291,15.974,17.036,17.677,17.7,17.946,18.366,18.553,18.944,19.455,19.815,20.293,21.196,21.538
4,1.0655,1.4743,1.9735,2.7557,3.0098,3.303,3.4862,4.9595,5.9422,6.5786,7.7682,7.9314,8.736,9.0595,9.1062,9.2922,9.6126,10.013,10.394,10.596,10.718,11.155,11.574,11.882,12.139,12.301,12.504,12.67,13.677,13.922,14.069,14.71,14.932,15.165,15.324,15.537,15.73,16.546,17.04,17.361,17.419,17.696,18.041,18.555,19.621,19.882,20.227,20.61,20.691,21.635,24.325
4.2,1.3187,1.4202,1.9323,2.3723,2.6253,2.6871,2.9462,3.0583,3.336,3.8177,3.8714,4.0194,4.3837,4.5278,4.5525,4.7441,4.8225,5.0772,5.2541,5.6996,5.983,6.49,6.7388,7.7891,8.0189,9.1381,9.4186,9.4947,9.7203,10.037,10.268,10.884,11.379,12.014,12.479,12.675,12.83,13.009,13.263,13.536,14.397,14.62,15.016,15.032,15.401,15.688,17.063,17.072,17.482,18.09,20.052
4.4,1.1302,1.337,1.4848,2.4318,2.799,3.5045,3.781,4.0425,4.282,5.4719,6.3949,6.9718,7.0071,7.2571,7.3774,8.2815,8.3084,8.4744,8.9782,9.8783,10.096,10.674,10.866,10.956,11.266,11.49,11.673,11.814,12.976,13.391,13.768,13.844,14.289,14.426,14.879,15.096,15.627,16.004,16.192,16.276,16.58,16.627,16.95,17.441,17.841,18.226,18.245,19.271,19.874,20.457,20.767
